bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,4.02,0486295680,9780486295688,eng,71,469,40,4/22/1997,Dover Publications
33543,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,4.32,1887368795,9780582461536,eng,453,185,11,3/25/2005,Gauntlet Press
33544,Nightmare At 20 000 Feet,Richard Matheson/Stephen King,4.09,0312878273,9780312878276,eng,336,6502,272,1/5/2002,Tor Books
33554,Duel,Richard Matheson/Ray Bradbury,4.04,0312878265,9780312878269,eng,400,1824,71,1/4/2003,Tor Books
33557,Richard Matheson's Hell House  Book 2,Ian Edginton/Simon Fraser,4.5,1932382720,9780582461536,eng,48,8,0,3/15/2005,IDW Publishing
33559,Bloodlines,Richard Matheson/Mark Dawidziak,4.02,1887368884,9780582461536,eng,520,42,3,1/1/2007,Gauntlet Press
33577,The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now,S.E. Hinton,4.45,0006751156,9780006751151,eng,448,507,31,6/1/1995,HarperCollins Publishers
33608,East of Eden,John Steinbeck,4.37,0613996984,9780613996983,eng,602,35,1,10/1/1992,Turtleback Books
33609,Katherine,Anya Seton/Philippa Gregory,4.19,155652532X,9781556525322,eng,500,745,47,5/1/2004,Chicago Review Press
33614,The Fourth of July Story,Alice Dalgliesh/Marie Nonnast,4.03,0689718764,9780689718762,eng,32,261,19,6/1/1995,Aladdin
33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,0316693251,9780316693257,eng,400,795,79,11/20/2000,Little  Brown and Company
33668,4th of July (Women's Murder Club  #4),James Patterson/Maxine Paetro,4.07,0446613363,9780446613361,eng,448,745,47,6/1/2006,Vision
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,0316155608,9780316155601,eng,405,745,47,5/29/2007,Little  Brown and Company
33681,1st To Die (The Women's Murder Club  #1),James Patterson,4.08,0613608704,9780613608701,eng,471,24,4,2/1/2002,Turtleback Books
33705,Does God Know How to Tie Shoes?,Nancy White Carlstrom/Lori McElrath-Eslick,4.2,0802850898,9780802850898,eng,32,0,0,1/31/1997,William B. Eerdmans Publishing Company
33795,Caucasia,Danzy Senna,4.03,1573227161,9781573227162,eng,413,6206,47,2/1/1999,Riverhead Books
33808,The Lion's Game (John Corey  #2),Nelson DeMille,4.19,0446679097,9780446679091,eng,720,745,47,1/1/2002,Grand Central Publishing
33809,Word of Honor,Nelson DeMille,4.17,0446674826,9780446674829,eng,299,8296,275,9/1/1998,Grand Central Publishing
33810,Plum Island (John Corey  #1),Nelson DeMille,4.03,0446679089,9780446679084,eng,592,745,47,1/1/2002,Grand Central Publishing
33820,Up Country,Nelson DeMille,4.02,0446611913,9780446611916,eng,299,745,47,4/1/2003,Vision
33832,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,4.1,0375701478,9780375701474,eng,432,5382,224,10/10/2000,Vintage
33833,Before Night Falls,Reinaldo Arenas/Dolores M. Koch,4.17,1852428082,9780582461536,eng,317,3158,252,6/15/2001,Serpents Tail
33835,When True Night Falls (The Coldfire Trilogy  #2),C.S. Friedman,4.14,0756403162,9780756403164,en-US,560,8188,139,10/4/2005,DAW
33868,In Cahootz: Sequel to Hoodwinked,Quentin Carter,4.47,0977880435,9780977880430,eng,243,499,11,10/1/2006,Triple Crown Publications
33873,The Foundations of Modern Political Thought: Volume One: The Renaissance,Quentin Skinner,4.36,0521220238,9780521220231,eng,332,12,2,2/15/1979,Cambridge University Press
33876,On the Road to Tara,Aljean Harmetz,4.0,0810936844,9780810936843,eng,224,29,2,9/1/1996,Harry N. Abrams
33880,Selected Stories,Andre Dubus,4.28,0679767304,9780679767305,eng,476,2738,135,12/4/1995,Vintage
33883,Broken Vessels,Andre Dubus,4.33,0879239484,9780879239480,eng,195,351,45,11/1/1992,David R. Godine Publisher
33888,In the Bedroom: Seven Stories,Andre Dubus/Todd Field,4.16,1400030773,9781400030774,eng,148,870,74,1/29/2002,Vintage
33929,Eight Little Piggies: Reflections in Natural History,Stephen Jay Gould,4.09,0393311392,9780393311396,en-US,480,721,17,4/17/1994,W.W. Norton & Company
33933,The Panda's Thumb: More Reflections in Natural History,Stephen Jay Gould,4.11,0393308197,9780393308198,eng,343,5726,75,8/17/1992,W. W. Norton  Company
33935,Bully for Brontosaurus: Reflections in Natural History,Stephen Jay Gould,4.15,039330857X,9780393308570,eng,544,2608,55,4/17/1992,W. W. Norton  Company
33936,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,Stephen Jay Gould,4.1,0393311031,9780393311037,eng,413,1730,43,4/17/1994,W.W. Norton & Company (NY)
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,4.25,0393064980,9780393064988,eng,672,363,29,5/17/2007,W. W. Norton  Company
33938,The Wheel of Life: A Memoir of Living and Dying,Elisabeth Kübler-Ross,4.16,0684846314,9780684846316,eng,288,1080,112,6/19/1998,Scribner
33957,Spooks: The Haunting of America: The Private Use of Secret Agents,Jim Hougan,4.12,0688033555,9780688033552,eng,478,24,1,8/1/1978,William Morrow & Company
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin/Richard Dawkins,4.15,1400041279,9781400041275,eng,299,513,34,10/14/2003,Everyman's Library
34003,Genetics and the Origin of Species,Theodosius Dobzhansky/Niles Eldredge/Stephen Jay Gould,4.14,0231054750,9780231054751,eng,364,26,1,7/22/1982,Columbia University Press
34015,Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,4.25,0486449823,9780486449821,eng,192,4,1,7/7/2006,Dover Publications
34016,Criminal Investigation: The Art and the Science,Michael D. Lyman,4.21,0131198777,9780131198777,en-US,536,1,0,10/19/2004,Prentice Hall
34050,A Collection of Rudyard Kipling's Just So Stories,Rudyard Kipling/Christopher Corr,4.09,0763626295,9780763626297,en-US,128,177,19,10/7/2004,Candlewick
34052,Collected Stories,Rudyard Kipling,4.06,1857151992,9780582461536,eng,299,13,3,10/20/1994,Everyman
34053,Just So Stories,Rudyard Kipling,4.09,0517266555,9780517266557,eng,210,745,47,8/5/2003,Gramercy Books
34055,If: A Father's Advice to His Son,Rudyard Kipling/Charles R. Smith Jr.,4.39,0689877994,9780689877995,eng,40,581,37,3/27/2007,Atheneum Books for Young Readers
34067,Much Ado about Nothing,William Shakespeare/Jacky Bratton,4.07,0521598222,9780521598224,eng,284,9,3,5/2/1998,Cambridge University Press
34069,Much Ado about Nothing,William Shakespeare/Roma Gill,4.07,0198321473,9780198321477,eng,160,37,5,12/2/2004,Oxford University Press  USA
34080,The Waste Land,T.S. Eliot/Michael North,4.11,0393974995,9780393974997,eng,320,745,47,12/1/2000,W.W. Norton & Company
34081,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot/Lawrence Rainey,4.11,0300119941,9780300119947,eng,304,227,23,8/28/2006,Yale University Press
34082,The Waste Land and Other Writings,T.S. Eliot/Mary Karr,4.21,0375759344,9780375759345,eng,272,3124,74,1/8/2002,Modern Library
34084,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,0670032565,9780670032563,eng,422,745,47,6/23/2003,Viking Adult
34156,Liberals and Communitarians,Stephen Mulhall/Adam Swift,4.0,0631198199,9780631198192,eng,388,28,2,5/1/1996,Wiley-Blackwell
34178,The Visual Arts: A History  Volume 2,Hugh Honour/John Fleming,4.0,0131551132,9780131551138,eng,604,6,0,5/27/2005,Prentice Hall
34187,The Brooklyn Bridge (Wonders of the World),Elizabeth Mann/Alan Witschonke,4.44,1931414165,9780582461536,eng,46,37,6,9/12/2006,Mikaya Press
34199,The I Ching or Book of Changes,Richard Wilhelm/Cary F. Baynes/C.G. Jung,4.19,0140192077,9780140192070,eng,739,126,12,6/29/1989,Penguin Books
34200,The Complete I Ching: The Definitive Translation,Anonymous/Alfred Huang,4.28,0892811455,9780892811458,eng,539,330,16,4/15/2004,Inner Traditions International
34207,I Ching: The Book of Change,Anonymous/John Blofeld,4.19,0140193359,9780140193350,eng,240,42,7,8/1/1991,Penguin Books
34208,The Everyday I Ching,Sarah Dening,4.19,0312151225,9780312151225,eng,224,23,3,1/15/1997,St. Martin's Griffin
34221,Richard Matheson's Hell House  Book 1,Ian Edginton/Simon Fraser,4.08,1932382607,9780582461536,eng,48,13,0,1/11/2005,IDW Publishing
34224,New Complete Guide to Sewing,Reader's Digest Association,4.23,0762104201,9780762104208,eng,384,420,37,10/24/2002,Readers Digest.
34227,A Reader's Digest Songbook: Remembering Yesterday's Hits,William L. Simon,4.38,0895772493,9780895772497,eng,12,13,0,10/1/1987,Reader's Digest Association
34229,Complete Guide to the Bible,Reader's Digest Association,4.58,0762100737,9780762100736,eng,448,12,3,8/24/1998,Readers Digest
34247,200 Quilt Blocks: To Mix and Match,Davina Thomas,4.09,0896892026,9780896892026,eng,128,5,0,10/1/2005,Krause Publications
34262,Peter and the Starcatchers (Peter and the Starcatchers  #1),Dave Barry/Ridley Pearson/Greg Call,4.03,078684907X,9780786849079,eng,452,745,47,5/1/2006,Disney-Hyperion
34268,Peter Pan,J.M. Barrie/Michael Hague,4.08,0805072454,9780805072457,eng,176,745,47,10/1/2003,Henry Holt and Co.
34270,The Callahan Chronicals (Callahan's #1-3),Spider Robinson,4.31,0812539370,9780812539370,eng,416,2326,93,10/15/1997,Tor
34281,The Pinhoe Egg  (Chrestomanci  #6),Diana Wynne Jones,4.06,0061131245,9780061131240,eng,515,6899,327,10/3/2006,Greenwillow Books
34284,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),Diana Wynne Jones,4.21,006447268X,9780064472685,en-US,598,745,391,4/10/2007,Greenwillow Books
34318,Harry Potter and the Sorcerer's Stone (Harry Potter  #1),J.K. Rowling/Mary GrandPré,4.47,0786222727,9780786222728,eng,424,147,13,11/12/1999,Thorndike Press Large Print
34319,Code Word Kangaroo (Adam Sharp #6),George E. Stanley/Guy Francis,4.14,0375826890,9780375826894,eng,48,5,0,9/28/2004,Random House Books for Young Readers
34321,The Empty Envelope (A to Z Mysteries  #5),Ron Roy/John Steven Gurney,4.06,0679890548,9780679890546,eng,96,82,12,9/9/2009,Random House Books for Young Readers
34325,Moose Master (Adam Sharp #5),George E. Stanley/Guy Francis,4.12,0375826882,9780375826887,en-US,48,12,2,4/27/2004,Random House Books for Young Readers
34327,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),Judy Hall,4.38,8484451143,9780582461536,spa,383,6,0,1/1/2006,Gaia Books
34343,Eva Hesse Drawing,Catherine de Zegher/Elisabeth Sussman,4.55,0300116187,9780300116182,eng,344,51,6,12/28/2006,Yale University Press
34385,Inferno,Dante Alighieri/Anthony M. Esolen,4.0,034548357X,9780345483577,eng,560,219,25,10/25/2005,Modern Library
34426,Howl's Moving Castle Film Comic  Vol. 1,Hayao Miyazaki/Diana Wynne Jones,4.41,1421500914,9781421500911,eng,176,847,40,8/2/2005,VIZ Media LLC
34427,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),Hayao Miyazaki/Diana Wynne Jones,4.41,1421500906,9781421500904,eng,184,1696,86,9/1/2005,VIZ Media LLC
34436,The Complete Greek Tragedies  Volume 2: Sophocles,Sophocles/David Grene/Richmond Lattimore,4.14,0226307654,9780226307657,eng,472,32,6,8/1/1992,University of Chicago Press
34440,Doctor Faustus,Thomas Mann/John E. Woods,4.08,0375701168,9780375701160,eng,535,7825,314,7/27/1999,Vintage
34444,Doctor Faustus,Thomas Mann/T.J. Reed/H.T. Lowe-Porter,4.08,0679409963,9780679409960,eng,580,88,14,6/2/1992,Everyman's Library
34449,The Makioka Sisters,Jun'ichirō Tanizaki/Edward G. Seidensticker,4.03,0679761640,9780679761648,eng,530,4596,441,9/26/1995,Vintage
34452,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,Brian L. Weiss,4.16,0446520594,9780446520591,eng,217,745,47,3/12/1996,Grand Central Publishing
34473,In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,4.09,0918172020,9780918172020,eng,56,6674,480,12/1/1977,Leete's Island Books
34484,Small Gods (Discworld  #13),Terry Pratchett,4.29,0552152978,9780552152976,eng,400,745,47,8/1/2005,Corgi
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,4.24,0060890312,9780060890315,eng,325,745,47,10/1/2006,HarperTempest
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,4.07,0060094931,9780060094935,eng,502,5761,191,9/30/2003,HarperCollins
34497,The Color of Magic (Discworld  #1; Rincewind  #1),Terry Pratchett,4.0,0060855924,9780060855925,eng,228,745,47,9/13/2005,Harper
34498,The Truth (Discworld  #25; Industrial Revolution  #2),Terry Pratchett,4.27,0413771164,9780413771162,eng,336,745,47,2/21/2002,Bloomsbury Methuen Drama
34501,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Terry Pratchett,4.3,055255264X,9780552552646,eng,352,745,47,5/5/2005,Corgi Childrens
34503,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett/Paul Kidby,4.17,0060507772,9780060507770,eng,176,745,517,8/20/2002,Harper Voyager
34504,Wyrd Sisters (Discworld  #6; Witches #2),Terry Pratchett,4.13,0061020664,9780061020667,eng,265,745,47,2/6/2001,Hartorch
34505,A Tourist Guide to Lancre,Terry Pratchett/Stephen Briggs/Paul Kidby,4.06,0552146080,9780552146081,eng,32,1640,19,5/1/1998,Transworld Publishers
34507,Equal Rites (Discworld  #3; Witches  #1),Terry Pratchett,4.03,0060855908,9780060855901,eng,228,745,47,9/13/2005,Harper Perennial
34508,Interesting Times: The Play,Stephen Briggs/Terry Pratchett,4.15,0413772195,9780413772190,eng,102,745,176,7/4/2002,Bloomsbury Methuen Drama
34509,Nanny Ogg's Cookbook,Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,4.0,0552146730,9780552146739,eng,176,5517,143,11/1/2001,Corgi
34517,Reaper Man (Discworld  #11; Death  #2),Terry Pratchett,4.28,0552152951,9780552152952,eng,352,745,47,4/1/2005,Corgi
34524,Where's My Cow? (Discworld  #34.5),Terry Pratchett/Melvyn Grant,4.11,038560937X,9780385609371,eng,32,9116,294,10/1/2005,Doubleday
34529,Lords and Ladies (Discworld  #14; Witches #4),Terry Pratchett,4.17,055215315X,9780552153157,eng,400,745,47,8/1/2005,Corgi
34530,Guards! Guards! (Discworld  #8),Terry Pratchett,4.33,0613572173,9780613572170,eng,355,67,2,7/31/2001,Turtleback Books
34532,Hogfather (Discworld  #20; Death  #4),Terry Pratchett,4.23,0552154288,9780552154284,eng,432,745,47,10/2/2006,Corgi
34534,The Amazing Maurice and His Educated Rodents (Discworld  #28),Terry Pratchett,4.05,006001234X,9780060012342,eng,256,745,47,11/6/2001,HarperCollins
34535,Rincewind the Wizzard,Terry Pratchett,4.21,0739403451,9780739403457,en-US,649,1585,24,1/1/1999,Science Fiction Book Club
34539,Going Postal (Discworld  #33),Terry Pratchett,4.38,0060013133,9780060013134,en-US,377,969,114,9/28/2004,Harper
34540,The Last Hero: A Discworld Fable (Discworld  #27),Terry Pratchett/Paul Kidby,4.17,057506885X,9780575068858,eng,160,830,83,10/18/2001,Gollancz
34541,Carpe Jugulum (Discworld #23; Witches #6),Terry Pratchett,4.14,0061051586,9780061051586,eng,296,745,47,9/8/1999,Harper Voyager
34548,If Chins Could Kill: Confessions of a B Movie Actor,Bruce Campbell,4.0,0312291450,9780312291457,eng,344,745,47,8/24/2002,L.A. Weekly Books
34558,Real Ultimate Power: The Official Ninja Book,Robert  Hamburger,4.0,080652569X,9780806525693,eng,193,997,117,7/1/2004,Citadel
34570,Team Yankee,Harold Coyle,4.07,0425110427,9780425110423,en-US,330,8870,131,9/1/1988,Berkley
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,Randy Alcorn,4.13,1590525086,9781590525081,en-US,120,4088,290,10/9/2001,Multnomah
34637,Nobody Loves a Centurion (SPQR  #6),John Maddox Roberts,4.14,0312320191,9780312320195,eng,288,641,25,10/10/2003,St. Martin's Griffin
34646,The Centurions (The Centurions  #1),Damion Hunter,4.14,0345296915,9780345296917,eng,384,44,7,11/12/1981,Ballantine Books
34657,The Heights of Courage: A Tank Leader's War on the Golan,Avigdor Kahalani,4.2,0275942694,9780275942694,eng,234,106,11,2/28/1992,Praeger Publishers
34658,Shattered Sword: The Untold Story of the Battle of Midway,Jonathan Parshall/Anthony Tully,4.42,1574889230,9781574889239,eng,612,1876,161,11/1/2005,Potomac Books
34663,Shattered Bonds: The Color of Child Welfare,Dorothy Roberts,4.19,0465070590,9780465070596,eng,352,153,10,12/25/2002,Civitas Books
34687,Koko's Kitten,Francine Patterson/Ronald H. Cohn,4.3,0590444255,9780590444255,eng,32,963,92,6/1/1987,Scholastic Press
34708,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,4.25,0515100536,9780515100532,eng,464,2567,33,5/1/1989,G.P. Putnam's Sons
34760,All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,4.03,034546639X,9780345466396,eng,240,745,47,5/4/2004,Ballantine Books
34771,Red Phoenix,Larry Bond,4.02,0751504351,9780751504354,en-US,299,26,2,4/25/1995,Warner Books (NY)
34789,The Boomer Bible,R.F. Laird,4.23,1563050757,9781563050756,eng,299,209,28,1/10/1991,Workman Publishing Company
34816,A Matter of Trust (Justice  #0),Radclyffe,4.21,1933110333,9780582461536,eng,240,942,26,2/1/2006,Bold Strokes Books
34819,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,Diana Palmer,4.04,0373771835,9780373771837,eng,440,193,3,12/27/2005,Harlequin Books
34844,Mortal Fear (Mississippi #1),Greg Iles,4.0,0451180410,9780451180414,eng,704,566,59,2/1/1998,Signet
34856,Lonesome Dove,Larry McMurtry,4.49,068487122X,9780684871226,eng,299,505,63,11/10/2000,Simon & Schuster
34858,Comanche Moon,Larry McMurtry,4.03,0684807548,9780684807546,eng,752,202,30,11/6/1997,Simon & Schuster
34871,The Complete Clive Barker's The Great And Secret Show,Chris Ryall/Gabriel Rodríguez/Clive Barker,4.23,1600100295,9781600100291,eng,136,745,67,11/8/2006,IDW Publishing
34873,The Great And Secret Show (Book of the Art #1),Clive Barker,4.05,000617695X,9780006176954,eng,698,275,17,4/26/1990,Fontana Books
34895,Dragon Quest VIII: Journey of the Cursed King Official Strategy Guide,Dan Birlew,4.14,0744005833,9780744005837,eng,240,35,0,11/8/2005,BradyGames
34897,The Dragon Reborn (The Wheel of Time  #3),Robert Jordan,4.25,0765305119,9780765305114,eng,624,745,47,9/14/2002,Tor Books
34898,My Father's Dragon (My Father's Dragon  #1),Ruth Stiles Gannett,4.1,0440421217,9780440421214,eng,96,745,47,12/27/2005,Yearling
34899,The Book of the Dragon,Ciruelo Cabral,4.2,1402728115,9781402728112,eng,144,372,15,8/1/2005,Union Square Press
34909,The Dragon Doesn't Live Here Anymore: Living Fully  Loving Freely,Alan Cohen,4.27,0449908402,9780449908402,eng,416,179,16,8/3/1993,Ballantine Books
34918,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,1416502041,9781416502043,en-GB,299,87,4,5/1/2005,Pocket Books
34922,Der Sohn von Shannara,Terry Brooks/Tony Westermayr,4.16,3442249759,9780582461536,ger,224,5,0,12/1/2000,Goldmann
34992,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,4.12,1402736959,9781402736957,eng,151,514,31,2/1/2007,Sterling Publishing Co.  Inc.
35052,Trial by Fire (Newpointe 911 #4),Terri Blackstock,4.36,0310217601,9780310217602,eng,347,3248,73,10/18/2000,Zondervan
35081,Ghosts of Gettysburg III: Spirits  Apparitions  and Haunted Places of the Battlefield,Mark Nesbitt,4.03,0939631903,9780939631902,eng,75,111,3,10/1/1995,Thomas Publications (PA)
35092,It Doesn't Take a Hero: The Autobiography of General H. Norman Schwarzkopf,Norman Schwarzkopf/Peter Petre,4.04,0553563386,9780553563382,eng,640,2554,91,9/1/1993,Bantam
35100,Battle Cry of Freedom,James M. McPherson,4.35,019516895X,9780195168952,eng,299,745,47,12/11/2003,Oxford University Press  USA
35106,The Straight Dope,Cecil Adams,4.19,0345422910,9780345422910,eng,432,596,24,2/24/1998,Ballantine Books
35108,Return of the Straight Dope,Cecil Adams/Ed Zotti/Slug Signorino,4.22,0345381114,9780345381118,eng,448,220,11,3/12/1999,Ballantine
35110,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher (Helix),Richard P. Feynman/Robert B. Leighton/Matthew L. Sands/Paul Davies,4.21,0201408252,9780201408256,en-US,176,167,18,4/10/1996,Basic Books
35111,The Feynman Lectures on Physics Vol 2,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.62,0805390472,9780805390476,eng,512,17,2,9/1/2005,Pearson Education
35125,Alien,Alan Dean Foster,4.09,2290011150,9780582461536,eng,270,745,309,3/29/1979,Grand Central Publishing
35134,Nor Crystal Tears (Humanx Commonwealth  #9),Alan Dean Foster,4.03,0727845640,9780727845641,eng,231,2278,29,2/1/1994,Severn House Publishers
35206,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,4.13,0143039849,9780143039846,eng,268,4813,239,10/31/2006,Penguin Classics
35228,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,4.27,0765348446,9780765348449,eng,464,299,6,1/5/2004,Starscape
35231,Lord of Chaos (The Wheel of Time  #6),Robert Jordan,4.13,0812513754,9780812513752,eng,299,745,47,11/15/1995,Tor Books
35258,Father of Frankenstein,Christopher Bram,4.1,0452273374,9780452273375,eng,276,587,48,4/1/1996,Plume
35270,Harpo Speaks!,Harpo Marx/Rowland Barber,4.41,0879100362,9780879100360,eng,482,2006,239,7/1/2004,Limelight Editions
35273,Groucho  Harpo  Chico  and Sometimes Zeppo: A History of the Marx Brothers and a Satire on the Rest of the World,Joe Adamson,4.07,0671470728,9780671470722,eng,464,9,1,1/1/1983,Simon & Schuster
35289,The 33 Strategies of War,Robert Greene/Joost Elffers,4.3,0670034576,9780670034574,en-US,496,8005,383,1/19/2006,Viking
35313,La Ley del Exito,Paramahansa Yogananda,4.44,0876121512,9780876121511,spa,32,0,0,6/1/1998,Self-Realization Fellowship Publishers
35329,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Babette Rothschild,4.27,0393703274,9780393703276,eng,208,1506,45,10/17/2000,W. W. Norton  Company
35332,Remember (Redemption  #2),Karen Kingsbury/Gary Smalley,4.43,0842356290,9780842356299,eng,432,745,388,1/1/2003,Tyndale House Publishers
35334,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,4.08,0440236630,9780440236634,eng,361,7791,360,3/4/2003,Dell
35335,Because I Remember Terror  Father  I Remember You,Sue William Silverman,4.11,0820321753,9780820321752,en-US,288,725,61,9/2/1999,University of Georgia Press
35349,She Who Remembers (Kwani  #1),Linda Lay Shuler,4.03,0451211448,9780451211446,eng,496,6737,148,8/5/2003,NAL Trade
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,0373078544,9780373078547,eng,251,398,15,4/1/1998,Silhouette
35400,Star Wars: The Complete Visual Dictionary,James Luceno/David West Reynolds/Ryder Windham,4.33,0756622387,9780756622381,eng,272,1094,40,9/25/2006,DK Children
35402,Star Wars: The Ultimate Visual Guide,Daniel  Wallace/Ryder Windham,4.33,0756630525,9780756630522,eng,160,945,17,3/19/2007,DK Children
35404,Star Wars Complete Locations,James Luceno/Kerrie Dougherty/Simon Beecroft/Kristin Lund/Hans Jenssen/Richard Chasemore,4.31,0756614198,9780756614195,eng,175,141,9,12/31/2005,DK Publishing (Dorling Kindersley)
35406,Lego Star Wars: Prima Official Game Guide,Michael Littlefield,4.62,0761554912,9780761554912,eng,128,27,2,9/12/2006,Prima Games
35407,Star Wars: The New Essential Guide to Alien Species,Ann Margaret Lewis/Helen Keier/Chris Trevas/William O'Connor,4.18,034547760X,9780345477606,eng,227,259,11,10/31/2006,Del Rey
35409,Star Wars:  The New Essential Chronology,Daniel  Wallace/Mark Chiarello/Tommy Lee Edwards/John Van Fleet,4.3,0345449010,9780345449016,eng,256,642,11,10/25/2005,Del Rey
35415,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,4.13,0810959364,9780810959361,eng,744,87,10,10/1/2005,Harry N. Abrams
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,4.53,0345494768,9780345494764,eng,362,1198,95,4/24/2007,Del Rey
35421,Star Wars:  The New Essential Guide to Weapons & Technology,W. Haden Blackman,4.08,0345449037,9780345449030,eng,224,211,7,10/26/2004,Del Rey
35424,You Can Draw: Star Wars,Bonnie Burton/Matt Busch/Tom Hodges,4.05,075662343X,9780756623432,eng,96,48,11,1/15/2007,DK Children
35426,Star Wars:  The New Essential Guide to Vehicles & Vessels,W. Haden Blackman/Ian Fullwood,4.12,0345449029,9780345449023,eng,200,209,7,9/30/2003,Del Rey
35427,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,4.07,1593076401,9781593076405,eng,152,1791,100,12/5/2006,Dark Horse Comics
35428,The Star Wars Poster Book,Stephen J. Sansweet/Peter Vilmur,4.5,0811848833,9780811848831,eng,320,60,2,9/29/2005,Chronicle Books
35431,Star Wars: Clone Wars  Volume 9: Endgame,John Ostrander/Welles Hartley/Jan Duursema,4.11,1593075537,9781593075538,eng,144,422,25,8/8/2006,Dark Horse Books
35434,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,0345475828,9780345475824,eng,705,4365,138,8/31/2004,Del Rey
35440,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,John Ostrander/Jan Duursema,4.04,1593073526,9781593073527,eng,168,487,18,8/2/2005,Dark Horse Books
35441,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,John Ostrander/Jan Duursema/Dan Parsons,4.1,1593074824,9781593074821,eng,144,424,20,4/11/2006,Dark Horse Books
35450,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,James Luceno/John Goodson/Robert E. Barnes,4.16,0756611288,9780756611286,eng,64,748,18,4/2/2005,DK Children
35451,The Wildlife of Star Wars,Terryl Whitlatch/Bob Carrau,4.42,0811828697,9780811828697,eng,173,417,27,9/1/2001,Chronicle Books
35454,The Dharma of Star Wars,Matthew Bortolin,4.03,0861714970,9780861714971,eng,224,371,37,4/15/2005,Wisdom Publications
35458,Revenge of the Sith (Star Wars: Novelizations  #3),Matthew Woodring Stover/George Lucas,4.14,0345428838,9780345428837,eng,418,11804,47,4/2/2005,Lucas Books
35459,Star Wars:  Revenge of the Sith Incredible Cross-Sections,Curtis Saxton/Hans Jenssen/Richard Chasemore,4.21,0756611296,9780756611293,eng,32,100,4,4/2/2005,DK Children
35474,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,Brian Copeland,4.04,1401302335,9781401302337,eng,272,351,78,7/11/2006,Hachette Books
35475,Black Man of the Nile and His Family,Yosef A.A. Ben-Jochannan,4.53,0933121261,9780933121263,eng,442,185,8,11/22/1996,Black Classic Press
